chr11	105600000	105900000
chr11	107800000	109300000
chr11	109400000	113500000
chr11	113900000	114000000
chr17	3000000	3100000
chr17	3600000	4100000
chr17	4200000	4600000
chr17	6600000	6700000
chr17	6900000	7100000
chr17	7300000	7400000
chr17	8000000	8100000
chr17	13000000	13700000
chr17	13900000	14100000
chr17	14700000	14800000
chr17	15800000	17200000
chr17	17600000	23600000
chr17	36300000	36800000
chr17	37100000	42800000
chr17	50500000	53500000
chr17	53700000	56000000
chr17	57300000	63300000
chr17	63600000	63700000
chr17	65000000	65200000
chr17	65300000	65400000
chr17	66900000	67100000
chr17	67400000	67500000
chr17	68000000	69100000
chr17	69400000	70700000
chr17	72000000	72200000
chr17	72300000	72700000
chr17	73300000	73700000
chr17	75100000	78600000
chr17	80800000	83200000
chr17	88700000	94900000
chr16	3200000	3700000
chr16	5600000	7000000
chr16	7200000	7400000
chr16	7500000	8400000
chr16	12000000	12700000
chr16	14500000	15600000
chr16	16600000	16700000
chr16	19000000	20100000
chr16	23700000	23900000
chr16	25100000	28800000
chr16	29000000	29500000
chr16	37100000	37300000
chr16	39000000	42200000
chr16	43000000	43500000
chr16	44800000	45000000
chr16	45200000	45600000
chr16	46000000	48200000
chr16	48700000	48900000
chr16	49000000	49700000
chr16	50800000	52000000
chr16	52200000	55800000
chr16	56200000	56700000
chr16	57000000	57100000
chr16	57600000	58300000
chr16	58700000	59400000
chr16	59700000	62700000
chr16	62900000	64700000
chr16	65000000	70300000
chr16	70400000	72600000
chr16	73100000	76200000
chr16	76600000	77000000
chr16	77100000	78200000
chr16	78600000	84700000
chr16	85200000	87300000
chr16	87800000	89800000
chr18	3100000	3200000
chr18	3600000	3800000
chr18	3900000	4100000
chr18	6800000	7500000
chr18	8000000	8100000
chr18	8200000	9200000
chr18	13100000	13400000
chr18	14100000	14200000
chr18	14300000	14500000
chr18	15200000	20500000
chr18	21400000	23700000
chr18	25600000	30300000
chr18	30400000	31500000
chr18	36800000	36900000
chr18	37000000	37600000
chr18	39300000	39400000
chr18	39500000	42000000
chr18	42600000	43200000
chr18	43500000	44300000
chr18	44900000	46200000
chr18	47400000	49700000
chr18	50200000	52900000
chr18	54000000	54800000
chr18	55100000	56300000
chr18	58000000	60500000
chr18	68500000	69100000
chr18	69200000	69300000
chr18	69800000	70500000
chr18	70600000	73600000
chr18	78200000	80000000
chr18	85000000	90500000
chr3	3000000	7500000
chr3	7700000	7900000
chr3	8100000	8400000
chr3	10500000	14500000
chr3	14700000	14900000
chr3	15200000	16100000
chr3	16200000	18200000
chr3	18300000	18600000
chr3	18700000	19100000
chr3	19900000	20000000
chr3	20200000	21500000
chr3	21700000	21800000
chr3	22300000	27000000
chr3	29200000	29900000
chr3	31600000	31700000
chr3	33300000	33800000
chr3	38700000	38800000
chr3	38900000	40400000
chr3	41700000	50900000
chr3	55900000	56000000
chr3	56200000	56800000
chr3	56900000	57000000
chr3	59300000	60500000
chr3	60600000	61300000
chr3	61400000	62400000
chr3	62500000	63200000
chr3	63400000	63900000
chr3	64000000	65300000
chr3	66400000	66500000
chr3	67700000	68000000
chr3	70000000	75500000
chr3	75700000	79000000
chr3	80000000	81000000
chr3	81200000	82900000
chr3	83300000	83500000
chr3	90700000	93300000
chr3	93600000	94300000
chr3	98400000	100100000
chr3	105200000	105300000
chr3	106000000	107200000
chr3	109200000	109300000
chr3	109400000	115700000
chr3	116900000	119700000
chr3	119800000	121100000
chr3	123500000	126600000
chr3	126700000	126900000
chr3	128000000	129200000
chr3	131700000	132600000
chr3	133200000	133300000
chr3	133600000	135200000
chr3	135800000	136700000
chr3	136800000	137700000
chr3	139100000	142200000
chr3	142500000	142600000
chr3	143000000	144100000
chr3	144200000	144300000
chr3	147000000	148800000
chr3	149400000	152100000
chr3	154800000	157900000
chr3	158100000	160000000
chr12	3000000	3100000
chr12	5400000	8000000
chr12	9100000	11100000
chr12	11400000	12200000
chr12	12400000	12600000
chr12	13600000	15800000
chr12	15900000	16000000
chr12	16200000	16500000
chr12	25400000	26300000
chr12	26500000	27100000
chr12	27200000	27300000
chr12	27500000	28500000
chr12	29400000	29600000
chr12	29700000	29800000
chr12	30200000	30500000
chr12	30600000	30800000
chr12	32300000	32600000
chr12	32700000	32800000
chr12	33500000	35000000
chr12	35200000	35500000
chr12	35700000	35900000
chr12	36300000	38700000
chr12	38800000	40000000
chr12	41700000	44200000
chr12	44300000	51300000
chr12	53500000	53600000
chr12	56000000	56200000
chr12	56700000	57000000
chr12	57300000	57500000
chr12	57600000	58900000
chr12	59200000	64900000
chr12	65300000	69100000
chr12	74000000	75400000
chr12	77700000	78700000
chr12	87500000	91400000
chr12	91800000	98600000
chr12	101100000	101900000
chr12	103600000	104400000
chr12	113200000	116300000
chr12	116500000	117200000
chr12	117900000	120100000
chr15	3100000	3900000
chr15	4100000	5000000
chr15	5300000	6200000
chr15	7300000	7400000
chr15	9500000	10400000
chr15	11100000	11300000
chr15	13000000	16900000
chr15	17000000	25300000
chr15	26000000	27300000
chr15	28200000	30300000
chr15	30400000	30600000
chr15	30700000	31100000
chr15	31600000	32200000
chr15	32500000	34000000
chr15	40200000	41300000
chr15	41900000	43200000
chr15	43300000	50700000
chr15	50900000	51700000
chr15	52100000	53100000
chr15	53400000	55000000
chr15	55600000	55800000
chr15	55900000	57700000
chr15	59700000	61900000
chr15	62300000	63900000
chr15	64400000	65800000
chr15	65900000	66900000
chr15	67100000	73000000
chr15	86600000	87600000
chr15	87700000	87800000
chr15	88000000	88300000
chr15	89600000	91000000
chr15	91100000	91700000
chr15	91900000	92300000
chr15	92400000	93000000
chr15	93800000	94300000
chr15	94800000	95600000
chr15	103400000	104000000
chrX	5300000	5800000
chrX	8400000	8700000
chrX	13900000	16600000
chrX	16700000	16800000
chrX	16900000	17000000
chrX	17900000	18000000
chrX	18500000	18800000
chrX	19000000	19100000
chrX	19500000	19600000
chrX	21500000	21600000
chrX	21800000	22100000
chrX	22300000	22500000
chrX	22900000	23200000
chrX	23400000	23600000
chrX	23800000	35800000
chrX	37400000	37600000
chrX	37700000	37800000
chrX	38800000	41500000
chrX	42600000	43300000
chrX	43600000	44800000
chrX	44900000	47800000
chrX	49500000	50500000
chrX	53500000	53600000
chrX	53800000	56300000
chrX	58300000	58400000
chrX	58500000	59500000
chrX	59600000	60000000
chrX	61100000	64100000
chrX	64200000	68400000
chrX	68900000	70300000
chrX	72100000	72200000
chrX	72300000	72400000
chrX	73100000	73200000
chrX	75600000	75800000
chrX	76000000	77400000
chrX	77900000	79600000
chrX	79700000	82900000
chrX	83000000	84900000
chrX	85300000	85500000
chrX	86400000	93000000
chrX	94900000	95000000
chrX	95400000	95600000
chrX	95700000	95800000
chrX	96200000	97300000
chrX	97400000	98200000
chrX	98300000	98500000
chrX	98600000	98700000
chrX	105300000	105700000
chrX	106200000	106900000
chrX	107000000	107300000
chrX	107400000	108800000
chrX	108900000	111200000
chrX	111700000	112300000
chrX	112400000	113000000
chrX	113300000	114900000
chrX	115000000	117200000
chrX	117400000	123000000
chrX	124100000	129600000
chrX	130700000	133900000
chrX	137200000	139200000
chrX	141200000	142200000
chrX	143100000	144100000
chrX	144500000	145400000
chrX	145500000	147800000
chrX	150200000	150400000
chrX	153700000	155200000
chrX	155300000	157400000
chrX	157700000	159200000
chrX	161400000	161800000
chrX	162100000	162400000
chrX	163400000	163500000
chrX	164500000	166200000
chrX	166700000	167000000
chrX	167300000	169900000
chr4	3000000	3500000
chr4	3900000	6400000
chr4	6500000	8100000
chr4	8200000	8400000
chr4	9200000	9400000
chr4	9800000	10700000
chr4	12200000	13700000
chr4	13800000	14800000
chr4	14900000	19600000
chr4	19800000	21700000
chr4	22400000	24500000
chr4	24600000	31900000
chr4	33800000	33900000
chr4	34000000	34400000
chr4	35200000	40100000
chr4	40300000	40600000
chr4	47600000	47800000
chr4	48700000	53000000
chr4	59900000	62200000
chr4	63600000	70300000
chr4	70400000	73600000
chr4	73700000	74200000
chr4	74400000	82300000
chr4	82600000	82700000
chr4	85000000	85100000
chr4	85400000	86200000
chr4	86300000	86400000
chr4	87100000	87700000
chr4	88400000	88700000
chr4	88800000	91300000
chr4	91400000	94600000
chr4	95000000	95100000
chr4	95200000	98300000
chr4	102100000	102800000
chr4	103400000	104400000
chr4	109500000	109700000
chr4	109900000	115800000
chr4	121100000	122900000
chr4	142700000	142800000
chr4	143300000	144900000
chr4	145000000	145100000
chr4	145600000	147000000
chr4	147600000	147700000
chr4	156300000	156400000
chr2	3000000	3300000
chr2	3900000	4000000
chr2	6500000	9800000
chr2	10500000	11100000
chr2	11200000	11300000
chr2	11800000	17900000
chr2	19700000	19900000
chr2	21200000	22900000
chr2	23200000	24400000
chr2	36200000	37400000
chr2	39200000	44500000
chr2	44600000	44800000
chr2	45100000	48900000
chr2	49100000	49300000
chr2	50400000	50600000
chr2	53200000	57200000
chr2	57300000	58500000
chr2	61800000	65400000
chr2	65600000	68800000
chr2	77800000	80500000
chr2	80600000	83700000
chr2	83800000	84500000
chr2	85100000	90500000
chr2	94400000	101700000
chr2	105500000	106700000
chr2	106900000	112300000
chr2	112700000	115900000
chr2	116100000	116900000
chr2	117400000	118100000
chr2	122400000	125500000
chr2	125900000	126500000
chr2	132900000	135600000
chr2	135800000	140000000
chr2	140200000	143900000
chr2	144600000	145800000
chr2	146700000	146800000
chr2	147200000	150600000
chr2	151000000	151500000
chr2	158900000	160400000
chr2	161100000	162900000
chr2	175100000	177300000
chr9	3100000	7700000
chr9	8100000	13300000
chr9	13400000	13800000
chr9	13900000	14300000
chr9	15400000	20600000
chr9	22700000	27000000
chr9	27200000	30900000
chr9	32300000	35100000
chr9	35200000	36800000
chr9	37600000	40400000
chr9	51100000	51900000
chr9	52300000	53100000
chr9	68200000	68600000
chr9	73200000	74900000
chr9	75600000	77900000
chr9	78600000	86700000
chr9	86800000	88300000
chr9	88600000	95500000
chr9	97200000	98300000
chr9	99900000	100200000
chr9	101300000	102400000
chr9	104600000	105000000
chr9	105100000	105400000
chr9	109300000	109400000
chr9	111300000	113700000
chr9	114100000	114300000
chr9	116800000	116900000
chr9	117500000	117700000
chr9	117900000	118000000
chr9	123700000	124500000
chr13	3000000	3500000
chr13	3600000	3800000
chr13	3900000	8800000
chr13	9600000	9700000
chr13	9800000	11900000
chr13	12600000	14000000
chr13	14200000	17700000
chr13	18000000	18400000
chr13	19100000	19400000
chr13	19500000	19600000
chr13	19700000	19900000
chr13	22100000	23300000
chr13	25100000	28800000
chr13	29000000	29100000
chr13	32500000	32800000
chr13	32900000	33900000
chr13	35000000	35600000
chr13	36600000	37300000
chr13	49800000	50400000
chr13	50500000	50900000
chr13	60800000	62200000
chr13	67900000	68500000
chr13	68700000	69400000
chr13	70400000	70500000
chr13	71100000	72000000
chr13	74600000	91100000
chr13	91200000	91400000
chr13	91500000	91900000
chr13	100900000	102700000
chr13	103000000	103100000
chr13	103400000	103600000
chr13	104200000	106900000
chr13	107100000	107600000
chr13	108200000	109600000
chr13	109800000	111400000
chr13	114500000	119500000
chr13	120200000	120300000
chr10	3100000	3500000
chr10	3600000	3700000
chr10	4700000	5100000
chr10	5300000	5800000
chr10	5900000	7100000
chr10	9100000	11200000
chr10	11400000	12400000
chr10	14300000	17700000
chr10	27000000	27900000
chr10	28200000	30500000
chr10	30800000	31300000
chr10	31500000	33900000
chr10	34400000	36900000
chr10	37000000	39100000
chr10	45500000	50600000
chr10	50800000	52200000
chr10	52400000	53300000
chr10	53700000	56400000
chr10	56500000	58300000
chr10	63500000	66800000
chr10	71400000	74900000
chr10	78600000	79500000
chr10	87100000	88100000
chr10	88900000	89400000
chr10	89500000	89600000
chr10	89900000	90900000
chr10	91300000	93000000
chr10	96100000	96600000
chr10	96700000	98900000
chr10	99500000	105500000
chr10	105600000	105700000
chr10	105800000	108100000
chr10	108600000	110800000
chr10	112000000	115200000
chr10	122100000	122700000
chr10	123200000	125900000
chr10	126000000	126700000
chr10	129000000	130600000
chr5	3000000	3300000
chr5	4100000	8400000
chr5	9200000	20700000
chr5	22600000	23100000
chr5	25900000	26600000
chr5	38700000	43700000
chr5	44300000	50000000
chr5	50100000	52100000
chr5	52300000	52400000
chr5	54100000	63900000
chr5	67700000	72500000
chr5	72600000	72700000
chr5	77400000	86000000
chr5	86200000	88500000
chr5	88800000	90200000
chr5	90400000	91900000
chr5	93200000	96100000
chr5	96200000	96900000
chr5	97100000	99200000
chr5	102500000	102700000
chr5	104600000	104700000
chr5	108700000	110000000
chr5	126100000	126600000
chr5	126800000	127200000
chr5	132000000	132100000
chr5	132600000	133800000
chr5	133900000	134000000
chr5	138000000	138100000
chr5	138400000	138600000
chr5	145200000	146700000
chr5	150900000	151800000
