chr7	7200000	12800000	TSS	chr7	8055841	8055842	Gm3675	1
chr7	7200000	12800000	TSS	chr7	8092837	8092838	Gm18202	1
chr7	7200000	12800000	TSS	chr7	8115820	8115821	RP23-322O24.1	1
chr7	7200000	12800000	TSS	chr7	8161653	8161654	Vmn2r41	1
chr7	7200000	12800000	TSS	chr7	8200319	8200320	Vmn2r42	1
chr7	7200000	12800000	TSS	chr7	8260598	8260599	Vmn2r43	1
chr7	7200000	12800000	TSS	chr7	8288933	8288934	Gm3654	1
chr7	7200000	12800000	TSS	chr7	8325803	8325804	Vmn2r-ps45	1
chr7	7200000	12800000	TSS	chr7	8357904	8357905	Gm7696	1
chr7	7200000	12800000	TSS	chr7	8383237	8383238	Vmn2r44	1
chr7	7200000	12800000	TSS	chr7	8422774	8422775	Vmn2r-ps46	1
chr7	7200000	12800000	TSS	chr7	8448944	8448945	Gm20433	1
chr7	7200000	12800000	TSS	chr7	8489074	8489075	Vmn2r45	1
chr7	7200000	12800000	TSS	chr7	8519809	8519810	Vmn2r-ps47	1
chr7	7200000	12800000	TSS	chr7	8610511	8610512	Vmn2r-ps49	1
chr7	7200000	12800000	TSS	chr7	8649265	8649266	Gm3584	1
chr7	7200000	12800000	TSS	chr7	8693096	8693097	Gm3956	1
chr7	7200000	12800000	TSS	chr7	8711441	8711442	Gm3585	1
chr7	7200000	12800000	TSS	chr7	8720539	8720540	Gm20505	1
chr7	7200000	12800000	TSS	chr7	8754922	8754923	Gm3962	1
chr7	7200000	12800000	TSS	chr7	8777246	8777247	Gm18191	1
chr7	7200000	12800000	TSS	chr7	8825684	8825685	Vmn2r-ps44	1
chr7	7200000	12800000	TSS	chr7	8850614	8850615	Gm3644	1
chr7	7200000	12800000	TSS	chr7	8862850	8862851	Gm20482	1
chr7	7200000	12800000	TSS	chr7	8885650	8885651	Vmn2r-ps43	1
chr7	7200000	12800000	TSS	chr7	8931503	8931504	Vmn2r40	1
chr7	7200000	12800000	TSS	chr7	8969975	8969976	Vmn2r-ps42	1
chr7	7200000	12800000	TSS	chr7	9030797	9030798	Vmn2r39	1
chr7	7200000	12800000	TSS	chr7	9062753	9062754	Zfp419	1
chr7	7200000	12800000	TSS	chr7	9097880	9097881	Vmn2r38	1
chr7	7200000	12800000	TSS	chr7	9131036	9131037	Gm5583	1
chr7	7200000	12800000	TSS	chr7	9149392	9149393	Gm18201	1
chr7	7200000	12800000	TSS	chr7	9158527	9158528	Gm20411	1
chr7	7200000	12800000	TSS	chr7	9180098	9180099	Vmn2r-ps41	1
chr7	7200000	12800000	TSS	chr7	9223652	9223653	Vmn2r37	1
chr7	7200000	12800000	TSS	chr7	9260422	9260423	Gm4011	1
chr7	7200000	12800000	TSS	chr7	9350501	9350502	Gm3623	1
chr7	7200000	12800000	TSS	chr7	9389263	9389264	Gm3616	1
chr7	7200000	12800000	TSS	chr7	9432926	9432927	Gm20287	1
chr7	7200000	12800000	TSS	chr7	9451255	9451256	Gm3611	1
chr7	7200000	12800000	TSS	chr7	9460362	9460363	Gm20435	1
chr7	7200000	12800000	TSS	chr7	9501499	9501500	Gm3972	1
chr7	7200000	12800000	TSS	chr7	9523827	9523828	Gm18199	1
chr7	7200000	12800000	TSS	chr7	9572287	9572288	Gm10302	1
chr7	7200000	12800000	TSS	chr7	9658336	9658337	Gm3683	1
chr7	7200000	12800000	TSS	chr7	9701997	9701998	Gm20345	1
chr7	7200000	12800000	TSS	chr7	9770570	9770571	Vmn2r46	1
chr7	7200000	12800000	TSS	chr7	9841324	9841325	Vmn2r47	1
chr7	7200000	12800000	TSS	chr7	9899742	9899743	Vmn2r-ps51	1
chr7	7200000	12800000	TSS	chr7	9918862	9918863	Vmn2r-ps52	1
chr7	7200000	12800000	TSS	chr7	9953584	9953585	Vmn2r48	1
chr7	7200000	12800000	TSS	chr7	9992138	9992139	Vmn2r49	1
chr7	7200000	12800000	TSS	chr7	10053177	10053178	Vmn2r50	1
chr7	7200000	12800000	TSS	chr7	10105658	10105659	Vmn2r51	1
chr7	7200000	12800000	TSS	chr7	10176285	10176286	Vmn2r52	1
chr7	7200000	12800000	TSS	chr7	10205676	10205677	Gm20679	1
chr7	7200000	12800000	TSS	chr7	10275350	10275351	Vmn1r66	1
chr7	7200000	12800000	TSS	chr7	10281702	10281703	Vmn1r-ps47	1
chr7	7200000	12800000	TSS	chr7	10300484	10300485	Vmn1r-ps48	1
chr7	7200000	12800000	TSS	chr7	10388934	10388935	Nlrp4d	1
chr7	7200000	12800000	TSS	chr7	10446788	10446789	Vmn1r67	1
chr7	7200000	12800000	H3K27ac	chr7	10495036	10495346	310
chr7	7200000	12800000	TSS	chr7	10495393	10495394	Zik1	1
chr7	7200000	12800000	TSS	chr7	10528168	10528169	Vmn1r68	1
chr7	7200000	12800000	TSS	chr7	10550434	10550435	Vmn1r-ps49	1
chr7	7200000	12800000	TSS	chr7	10613575	10613576	Vmn1r69	1
chr7	7200000	12800000	TSS	chr7	10605137	10605138	Vmn1r-ps50	1
chr7	7200000	12800000	TSS	chr7	10633586	10633587	Vmn1r70	1
chr7	7200000	12800000	TSS	chr7	10650298	10650299	Vmn1r-ps51	1
chr7	7200000	12800000	TSS	chr7	10656819	10656820	Gm6900	1
chr7	7200000	12800000	TSS	chr7	10667626	10667627	Vmn1r-ps52	1
chr7	7200000	12800000	TSS	chr7	10687792	10687793	Nlrp4b	1
chr7	7200000	12800000	TSS	chr7	10749537	10749538	Vmn1r71	1
chr7	7200000	12800000	TSS	chr7	10905049	10905050	Zscan4b	1
chr7	7200000	12800000	TSS	chr7	10958511	10958512	AC166368.1	1
chr7	7200000	12800000	TSS	chr7	11005721	11005722	Zscan4c	1
chr7	7200000	12800000	TSS	chr7	11166181	11166182	Zscan4d	1
chr7	7200000	12800000	TSS	chr7	11303337	11303338	AC151974.1	1
chr7	7200000	12800000	TSS	chr7	11310681	11310682	Zscan4e	1
chr7	7200000	12800000	TSS	chr7	11350524	11350525	mmu-mir-297a-1	1
chr7	7200000	12800000	TSS	chr7	11397914	11397915	Zscan4f	1
chr7	7200000	12800000	TSS	chr7	11654050	11654051	Vmn1r-ps53	1
chr7	7200000	12800000	TSS	chr7	11670518	11670519	Vmn1r72	1
chr7	7200000	12800000	TSS	chr7	11756256	11756257	Vmn1r73	1
chr7	7200000	12800000	TSS	chr7	11782088	11782089	Vmn1r-ps54	1
chr7	7200000	12800000	TSS	chr7	11846774	11846775	Vmn1r74	1
chr7	7200000	12800000	TSS	chr7	11853956	11853957	Vmn1r-ps55	1
chr7	7200000	12800000	TSS	chr7	11880342	11880343	Vmn1r75	1
chr7	7200000	12800000	TSS	chr7	11912209	11912210	Vmn1r-ps56	1
chr7	7200000	12800000	TSS	chr7	11931284	11931285	Vmn1r76	1
chr7	7200000	12800000	TSS	chr7	11965848	11965849	Vmn1r-ps57	1
chr7	7200000	12800000	TSS	chr7	11967255	11967256	U6	1
chr7	7200000	12800000	TSS	chr7	11977788	11977789	Vmn1r-ps58	1
chr7	7200000	12800000	TSS	chr7	11994882	11994883	Vmn1r-ps59	1
chr7	7200000	12800000	TSS	chr7	12005065	12005066	Vmn1r-ps60	1
chr7	7200000	12800000	TSS	chr7	12041298	12041299	Vmn1r77	1
chr7	7200000	12800000	TSS	chr7	12086611	12086612	Gm10179	1
chr7	7200000	12800000	TSS	chr7	12091276	12091277	Vmn1r-ps61	1
chr7	7200000	12800000	TSS	chr7	12113264	12113265	Vmn1r-ps62	1
chr7	7200000	12800000	TSS	chr7	12138320	12138321	Vmn1r-ps63	1
chr7	7200000	12800000	TSS	chr7	12152463	12152464	Vmn1r78	1
chr7	7200000	12800000	TSS	chr7	12176192	12176193	Vmn1r79	1
chr7	7200000	12800000	TSS	chr7	12192964	12192965	Vmn1r80	1
chr7	7200000	12800000	TSS	chr7	12201701	12201702	Vmn1r-ps64	1
chr7	7200000	12800000	TSS	chr7	12214594	12214595	Vmn1r-ps65	1
chr7	7200000	12800000	TSS	chr7	12260678	12260679	Vmn1r81	1
chr7	7200000	12800000	H3K27ac	chr7	12318134	12320550	2416
chr7	7200000	12800000	TSS	chr7	12304804	12304805	Vmn1r82	1
chr7	7200000	12800000	TSS	chr7	12322174	12322175	Vmn1r83	1
chr7	7200000	12800000	TSS	chr7	12359006	12359007	AC114404.1	1
chr7	7200000	12800000	TSS	chr7	12362763	12362764	Vmn1r84	1
chr7	7200000	12800000	TSS	chr7	12392882	12392883	Vmn1r-ps66	1
chr7	7200000	12800000	TSS	chr7	12399740	12399741	Vmn1r-ps67	1
chr7	7200000	12800000	TSS	chr7	12404498	12404499	Vmn1r-ps68	1
chr7	7200000	12800000	TSS	chr7	12422750	12422751	Zfp551	1
chr7	7200000	12800000	TSS	chr7	12445357	12445358	Vmn2r-ps53	1
chr7	7200000	12800000	H3K27ac	chr7	12478275	12478910	635
chr7	7200000	12800000	TSS	chr7	12478292	12478293	Zfp606	1
chr7	7200000	12800000	TSS	chr7	12512516	12512517	2900092C05Rik	1
chr7	7200000	12800000	TSS	chr7	12517404	12517405	Gm15877	1
chr7	7200000	12800000	TSS	chr7	12606543	12606544	Vmn2r53	1
chr7	7200000	12800000	TSS	chr7	12603195	12603196	Gm15773	1
chr7	7200000	12800000	TSS	chr7	12636133	12636134	Vmn2r54	1
chr7	7200000	12800000	TSS	chr7	12684990	12684991	Vmn2r55	1
chr7	7200000	12800000	TSS	chr7	12733104	12733105	Vmn2r56	1
chr7	7200000	12800000	TSS	chr7	12775657	12775658	Zscan18	1
chr7	7200000	12800000	H3K27ac	chr7	12779902	12781280	1378
chr7	7200000	12800000	HK	chr7	7282309	7300851	18542
chr7	13100000	15900000	TSS	chr7	13102946	13102947	Vmn1r86	1
chr7	13100000	15900000	TSS	chr7	13132357	13132358	Vmn1r87	1
chr7	13100000	15900000	TSS	chr7	13177718	13177719	Vmn1r88	1
chr7	13100000	15900000	TSS	chr7	13178902	13178903	Gm4879	1
chr7	13100000	15900000	TSS	chr7	13219338	13219339	Vmn1r89	1
chr7	13100000	15900000	TSS	chr7	13244161	13244162	Vmn1r-ps69	1
chr7	13100000	15900000	H3K27ac	chr7	13277927	13279891	1964
chr7	13100000	15900000	TSS	chr7	13278720	13278721	6330408A02Rik	1
chr7	13100000	15900000	TSS	chr7	13277282	13277283	Lig1	1
chr7	13100000	15900000	H3K27ac	chr7	13294699	13300750	6051
chr7	13100000	15900000	TSS	chr7	13324654	13324655	Pla2g4c	1
chr7	13100000	15900000	TSS	chr7	13333256	13333257	Gm10712	1
chr7	13100000	15900000	TSS	chr7	13338829	13338830	7SK	1
chr7	13100000	15900000	TSS	chr7	13374480	13374481	7SK	1
chr7	13100000	15900000	TSS	chr7	13398131	13398132	Cabp5	1
chr7	13100000	15900000	TSS	chr7	13450840	13450841	Bsph1	1
chr7	13100000	15900000	TSS	chr7	13571063	13571064	Bsph2	1
chr7	13100000	15900000	TSS	chr7	13624026	13624027	Sult2a5	1
chr7	13100000	15900000	TSS	chr7	13722466	13722467	Gm15436	1
chr7	13100000	15900000	TSS	chr7	13733505	13733506	Sult2a2	1
chr7	13100000	15900000	TSS	chr7	13837409	13837410	Sult2a1	1
chr7	13100000	15900000	TSS	chr7	13846160	13846161	Gm6168	1
chr7	13100000	15900000	TSS	chr7	13989624	13989625	Sult2a4	1
chr7	13100000	15900000	H3K27ac	chr7	14114121	14118057	3936
chr7	13100000	15900000	H3K27ac	chr7	14119237	14121410	2173
chr7	13100000	15900000	TSS	chr7	14123043	14123044	Sult2a3	1
chr7	13100000	15900000	TSS	chr7	14141004	14141005	Gm15437	1
chr7	13100000	15900000	TSS	chr7	14193523	14193524	Gm15439	1
chr7	13100000	15900000	TSS	chr7	14254866	14254867	Sult2a6	1
chr7	13100000	15900000	TSS	chr7	14446768	14446769	2810007J24Rik	1
chr7	13100000	15900000	TSS	chr7	14492925	14492926	AC092752.1	1
chr7	13100000	15900000	H3K27ac	chr7	14622303	14623349	1046
chr7	13100000	15900000	TSS	chr7	14623065	14623066	Vmn1r90	1
chr7	13100000	15900000	TSS	chr7	14634038	14634039	Gm18355	1
chr7	13100000	15900000	TSS	chr7	14659707	14659708	Gm4745	1
chr7	13100000	15900000	TSS	chr7	14695673	14695674	Gm8057	1
chr7	13100000	15900000	TSS	chr7	14767724	14767725	Gm20665	1
chr7	13100000	15900000	TSS	chr7	14778014	14778015	Gm20664	1
chr7	13100000	15900000	TSS	chr7	14778668	14778669	U6	1
chr7	13100000	15900000	TSS	chr7	14801825	14801826	Gm8040	1
chr7	13100000	15900000	TSS	chr7	14867591	14867592	Gm20709	1
chr7	13100000	15900000	TSS	chr7	14905457	14905458	Gm20710	1
chr7	13100000	15900000	TSS	chr7	14912357	14912358	U6	1
chr7	13100000	15900000	TSS	chr7	14933237	14933238	Gm8064	1
chr7	13100000	15900000	TSS	chr7	15007073	15007074	Gm3959	1
chr7	13100000	15900000	TSS	chr7	15023990	15023991	Gm3965	1
chr7	13100000	15900000	TSS	chr7	15057803	15057804	Gm8072	1
chr7	13100000	15900000	TSS	chr7	15129167	15129168	Gm3968	1
chr7	13100000	15900000	TSS	chr7	15139545	15139546	Gm3977	1
chr7	13100000	15900000	TSS	chr7	15150914	15150915	Gm3980	1
chr7	13100000	15900000	TSS	chr7	15162245	15162246	Gm3981	1
chr7	13100000	15900000	TSS	chr7	15173324	15173325	Gm3984	1
chr7	13100000	15900000	TSS	chr7	15184667	15184668	Gm3987	1
chr7	13100000	15900000	TSS	chr7	15195980	15195981	Gm3989	1
chr7	13100000	15900000	TSS	chr7	15207311	15207312	Gm3994	1
chr7	13100000	15900000	TSS	chr7	15218639	15218640	Gm3996	1
chr7	13100000	15900000	TSS	chr7	15229943	15229944	Gm3998	1
chr7	13100000	15900000	TSS	chr7	15241271	15241272	Gm4001	1
chr7	13100000	15900000	TSS	chr7	15252611	15252612	Gm4003	1
chr7	13100000	15900000	TSS	chr7	15263942	15263943	Gm4897	1
chr7	13100000	15900000	TSS	chr7	15295547	15295548	Gm8053	1
chr7	13100000	15900000	TSS	chr7	15307434	15307435	Gm20624	1
chr7	13100000	15900000	TSS	chr7	15343517	15343518	Gm20623	1
chr7	13100000	15900000	TSS	chr7	15354036	15354037	Obox2	1
chr7	13100000	15900000	TSS	chr7	15431661	15431662	Gm10679	1
chr7	13100000	15900000	TSS	chr7	15442997	15442998	Gm10678	1
chr7	13100000	15900000	TSS	chr7	15454322	15454323	Gm4014	1
chr7	13100000	15900000	TSS	chr7	15481780	15481781	Gm5889	1
chr7	13100000	15900000	TSS	chr7	15501821	15501822	Gm4016	1
chr7	13100000	15900000	TSS	chr7	15512339	15512340	Obox1	1
chr7	13100000	15900000	TSS	chr7	15589652	15589653	Gm4018	1
chr7	13100000	15900000	TSS	chr7	15593230	15593231	AC132457.1	1
chr7	13100000	15900000	TSS	chr7	15639901	15639902	Obox3	1
chr7	13100000	15900000	TSS	chr7	15691649	15691650	Gm4023	1
chr7	13100000	15900000	TSS	chr7	15695212	15695213	AC183955.1	1
chr7	13100000	15900000	TSS	chr7	15719765	15719766	Gm20622	1
chr7	13100000	15900000	TSS	chr7	15750133	15750134	Obox5	1
chr7	13100000	15900000	TSS	chr7	15825704	15825705	Gm7235	1
chr7	13100000	15900000	TSS	chr7	15839677	15839678	Obox6	1
chr7	13100000	15900000	TSS	chr7	15850313	15850314	Gm20608	1
chr7	13100000	15900000	TSS	chr7	15879967	15879968	Crx	1
chr7	13100000	15900000	TSS	chr7	15882616	15882617	Crxos1	1
chr7	13100000	15900000	H3K27ac	chr7	15892542	15896355	3813
chr7	17100000	18800000	TSS	chr7	17150281	17150282	Ceacam3	1
chr7	17100000	18800000	TSS	chr7	17203476	17203477	Psg29	1
chr7	17100000	18800000	TSS	chr7	17461431	17461432	AC151601.1	1
chr7	17100000	18800000	TSS	chr7	17537085	17537086	AC126443.1	1
chr7	17100000	18800000	TSS	chr7	17610765	17610766	AC138311.2	1
chr7	17100000	18800000	TSS	chr7	17618169	17618170	AC138311.1	1
chr7	17100000	18800000	TSS	chr7	17713251	17713252	Ceacam5	1
chr7	17100000	18800000	TSS	chr7	17792573	17792574	Gm6065	1
chr7	17100000	18800000	TSS	chr7	17812632	17812633	Ceacam14	1
chr7	17100000	18800000	TSS	chr7	17871766	17871767	Gm5155	1
chr7	17100000	18800000	H3K27ac	chr7	17894695	17896768	2073
chr7	17100000	18800000	H3K27ac	chr7	17901962	17904312	2350
chr7	17100000	18800000	TSS	chr7	17972123	17972124	Ceacam11	1
chr7	17100000	18800000	H3K27ac	chr7	17999392	18002263	2871
chr7	17100000	18800000	TSS	chr7	18009888	18009889	Ceacam13	1
chr7	17100000	18800000	TSS	chr7	18017351	18017352	AC134475.1	1
chr7	17100000	18800000	TSS	chr7	18065928	18065929	Ceacam12	1
chr7	17100000	18800000	TSS	chr7	18176493	18176494	Igfl3	1
chr7	17100000	18800000	TSS	chr7	18185788	18185789	AC151983.1	1
chr7	17100000	18800000	TSS	chr7	18245346	18245347	Mill1	1
chr7	17100000	18800000	TSS	chr7	18261525	18261526	U7	1
chr7	17100000	18800000	TSS	chr7	18355006	18355007	Psg18	1
chr7	17100000	18800000	TSS	chr7	18417932	18417933	AC151412.1	1
chr7	17100000	18800000	TSS	chr7	18432054	18432055	Psg28	1
chr7	17100000	18800000	TSS	chr7	18484148	18484149	Psg26	1
chr7	17100000	18800000	TSS	chr7	18532226	18532227	Psg25	1
chr7	17100000	18800000	TSS	chr7	18549084	18549085	U6	1
chr7	17100000	18800000	TSS	chr7	18567304	18567305	Psg27	1
chr7	17100000	18800000	TSS	chr7	18616500	18616501	Psg23	1
chr7	17100000	18800000	TSS	chr7	18656724	18656725	Psg21	1
chr7	17100000	18800000	TSS	chr7	18686184	18686185	Psg20	1
chr7	17100000	18800000	TSS	chr7	18718089	18718090	Psg22	1
chr7	17100000	18800000	H3K27ac	chr7	18746269	18751683	5414
chr7	17100000	18800000	H3K27ac	chr7	18754632	18756977	2345
chr7	17100000	18800000	TSS	chr7	18745208	18745209	AC149065.1	1
chr7	17100000	18800000	TSS	chr7	18798509	18798510	Psg19	1
chr7	17100000	18800000	HK	chr7	17074040	17133450	33450
chr7	20000000	24200000	TSS	chr7	20008022	20008023	Nlrp9b	1
chr7	20000000	24200000	TSS	chr7	20010201	20010202	n-R5s152	1
chr7	20000000	24200000	TSS	chr7	20101157	20101158	Vmn1r91	1
chr7	20000000	24200000	TSS	chr7	20122578	20122579	Gm16442	1
chr7	20000000	24200000	TSS	chr7	20139087	20139088	Vmn1r93	1
chr7	20000000	24200000	TSS	chr7	20168376	20168377	Vmn1r94	1
chr7	20000000	24200000	TSS	chr7	20193709	20193710	Vmn1r95	1
chr7	20000000	24200000	TSS	chr7	20205606	20205607	Gm6164	1
chr7	20000000	24200000	TSS	chr7	20233827	20233828	Gm4498	1
chr7	20000000	24200000	TSS	chr7	20334064	20334065	Gm4133	1
chr7	20000000	24200000	TSS	chr7	20357759	20357760	Vmn1r-ps79	1
chr7	20000000	24200000	TSS	chr7	20375409	20375410	Gm5728	1
chr7	20000000	24200000	TSS	chr7	20417941	20417942	Vmn1r100	1
chr7	20000000	24200000	TSS	chr7	20442592	20442593	Vmn1r101	1
chr7	20000000	24200000	TSS	chr7	20474924	20474925	Gm10670	1
chr7	20000000	24200000	TSS	chr7	20510533	20510534	Vmn1r103	1
chr7	20000000	24200000	TSS	chr7	20533836	20533837	Vmn1r104	1
chr7	20000000	24200000	TSS	chr7	20545756	20545757	Gm5726	1
chr7	20000000	24200000	TSS	chr7	20576240	20576241	Gm4141	1
chr7	20000000	24200000	TSS	chr7	20668917	20668918	Vmn1r107	1
chr7	20000000	24200000	TSS	chr7	20681336	20681337	Vmn1r-ps71	1
chr7	20000000	24200000	TSS	chr7	20703215	20703216	Vmn1r111	1
chr7	20000000	24200000	TSS	chr7	20725823	20725824	Gm6902	1
chr7	20000000	24200000	TSS	chr7	20771184	20771185	Vmn1r112	1
chr7	20000000	24200000	TSS	chr7	20787284	20787285	Vmn1r113	1
chr7	20000000	24200000	TSS	chr7	20812185	20812186	Vmn1r114	1
chr7	20000000	24200000	TSS	chr7	20844984	20844985	Vmn1r115	1
chr7	20000000	24200000	TSS	chr7	20872255	20872256	Vmn1r116	1
chr7	20000000	24200000	TSS	chr7	20884120	20884121	Vmn1r117	1
chr7	20000000	24200000	TSS	chr7	20912346	20912347	Vmn1r118	1
chr7	20000000	24200000	TSS	chr7	21012454	21012455	Vmn1r119	1
chr7	20000000	24200000	TSS	chr7	21037292	21037293	Vmn1r-ps73	1
chr7	20000000	24200000	TSS	chr7	21053783	21053784	Vmn1r120	1
chr7	20000000	24200000	TSS	chr7	21092109	21092110	Vmn1r-ps74	1
chr7	20000000	24200000	TSS	chr7	21098512	21098513	Vmn1r121	1
chr7	20000000	24200000	TSS	chr7	21134127	21134128	Vmn1r122	1
chr7	20000000	24200000	TSS	chr7	21162184	21162185	Vmn1r123	1
chr7	20000000	24200000	TSS	chr7	21260616	21260617	Vmn1r124	1
chr7	20000000	24200000	TSS	chr7	21272178	21272179	Vmn1r125	1
chr7	20000000	24200000	TSS	chr7	21301466	21301467	Vmn1r126	1
chr7	20000000	24200000	TSS	chr7	21319860	21319861	Vmn1r127	1
chr7	20000000	24200000	TSS	chr7	21349372	21349373	Vmn1r128	1
chr7	20000000	24200000	TSS	chr7	21361290	21361291	Vmn1r129	1
chr7	20000000	24200000	TSS	chr7	21393259	21393260	Vmn1r-ps75	1
chr7	20000000	24200000	TSS	chr7	21427940	21427941	Gm6882	1
chr7	20000000	24200000	TSS	chr7	21511779	21511780	Vmn1r130	1
chr7	20000000	24200000	TSS	chr7	21524199	21524200	Vmn1r-ps76	1
chr7	20000000	24200000	TSS	chr7	21546089	21546090	Gm4172	1
chr7	20000000	24200000	TSS	chr7	21612744	21612745	Vmn1r112	1
chr7	20000000	24200000	TSS	chr7	21761474	21761475	Gm4175	1
chr7	20000000	24200000	TSS	chr7	21796727	21796728	Gm4177	1
chr7	20000000	24200000	TSS	chr7	21832350	21832351	Vmn1r135	1
chr7	20000000	24200000	TSS	chr7	21844266	21844267	Gm5725	1
chr7	20000000	24200000	TSS	chr7	21876279	21876280	Vmn1r-ps77	1
chr7	20000000	24200000	TSS	chr7	21910747	21910748	Gm5891	1
chr7	20000000	24200000	TSS	chr7	21994586	21994587	Vmn1r137	1
chr7	20000000	24200000	TSS	chr7	22007006	22007007	Vmn1r-ps78	1
chr7	20000000	24200000	TSS	chr7	22028896	22028897	Gm4179	1
chr7	20000000	24200000	TSS	chr7	22051503	22051504	Gm6176	1
chr7	20000000	24200000	TSS	chr7	22069056	22069057	Vmn1r139	1
chr7	20000000	24200000	TSS	chr7	22117755	22117756	Gm16451	1
chr7	20000000	24200000	TSS	chr7	22118244	22118245	RP23-331M13.5	1
chr7	20000000	24200000	TSS	chr7	22134740	22134741	Gm10666	1
chr7	20000000	24200000	TSS	chr7	22164034	22164035	Vmn1r142	1
